volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
222120,"Lengai, Ol Doinyo",14015,3,1940,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14014,2,1926,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14013,2,1921,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14012,3,1916,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14008,0,1914,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14007,0,1913,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14006,0,1907,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14005,0,1904,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14003,2,1882,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
222120,"Lengai, Ol Doinyo",14002,2,1880,-2.764,35.914,Stratovolcano,2020,2962,Rift zone / Continental crust (>25 km),186,1855,18074,545305
360160,Kick 'em Jenny,22260,0,2017,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,21090,0,2015,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12468,0,2001,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12467,0,1990,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12466,0,1988,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12465,0,1977,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12464,0,1977,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12463,0,1974,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12462,0,1972,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12461,0,1966,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12460,0,1965,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12459,0,1953,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12458,0,1943,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
360160,Kick 'em Jenny,12457,1,1939,12.3,-61.64,Submarine,2017,-185,Subduction zone / Oceanic crust (< 15 km),0,4687,72786,104256
282080,Aira,22203,1,2017,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17088,3,1955,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17087,1,1954,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17086,1,1950,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17085,1,1948,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17084,2,1946,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17083,1,1942,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17082,2,1941,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17081,2,1940,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17080,2,1939,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17079,2,1938,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17078,1,1935,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17077,4,1914,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17072,1,1899,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17071,1,1860,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17070,2,1799,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17069,2,1797,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17068,2,1794,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17067,2,1792,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17066,2,1791,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17065,2,1790,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17064,2,1785,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17063,3,1783,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17062,2,1782,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17061,4,1779,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17059,2,1756,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17058,2,1749,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17057,2,1742,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17056,2,1706,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17055,2,1678,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17054,2,1670,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17053,2,1642,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17052,2,1478,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17051,5,1471,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17050,2,1468,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17049,0,778,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17048,3,766,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17047,4,764,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17046,3,716,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17045,3,712,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,13772,3,708,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17042,4,-2900,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17041,4,-3050,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17037,5,-6050,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
282080,Aira,17036,6,-8050,31.593,130.657,Caldera,2020,1117,Subduction zone / Continental crust (>25 km),4918,113874,905254,2610033
311300,Bogoslof,22182,3,2016,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19863,3,1992,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19862,0,1951,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19861,1,1931,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19860,2,1926,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19858,2,1909,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19856,3,1906,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19855,3,1883,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19854,2,1806,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
311300,Bogoslof,19853,3,1796,53.93,-168.03,Submarine,2017,150,Subduction zone / Intermediate crust (15-25 km),0,0,0,4216
354006,Sabancaya,22158,3,2016,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,21089,1,2015,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,20953,1,2014,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11752,2,2003,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11751,2,2000,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11750,3,1990,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11749,1,1988,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11748,2,1987,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11747,1,1986,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
354006,Sabancaya,11743,0,-3490,-15.787,-71.857,Stratovolcano(es),2020,5960,Subduction zone / Continental crust (>25 km),51,526,12678,1052517
290380,Ebeko,22176,2,2016,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18879,1,2010,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18878,1,2009,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18877,2,2005,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18876,1,1991,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18875,2,1989,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18874,1,1987,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18873,1,1971,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18872,1,1969,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18871,1,1967,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18870,1,1965,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18869,1,1963,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18868,2,1934,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18867,2,1859,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18866,2,1833,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
290380,Ebeko,18865,2,1793,50.686,156.014,Stratovolcano,2020,1103,Subduction zone / Continental crust (>25 km),0,267,1076,3098
264030,Rinjani,22149,2,2016,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,22104,2,2015,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16227,2,2009,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16226,2,2004,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16224,3,1994,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16223,1,1966,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16222,0,1965,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16221,0,1953,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16220,0,1949,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16219,2,1944,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16217,2,1915,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16216,2,1909,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16215,1,1906,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16214,2,1901,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16213,2,1900,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16212,2,1884,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,16211,2,1846,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
264030,Rinjani,20843,7,1257,-8.42,116.47,Stratovolcano,2016,3726,Subduction zone / Continental crust (>25 km),10289,55594,1374441,3555330
290360,Chikurachki,22153,2,2016,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,22127,2,2016,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20990,3,2015,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18860,2,2008,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18859,2,2007,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18858,2,2007,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18857,1,2005,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18856,2,2003,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18855,2,2002,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18854,4,1986,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18853,2,1973,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18852,2,1967,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18851,2,1964,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18850,1,1961,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18849,2,1958,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18848,2,1957,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18846,3,1853,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,18845,4,1690,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20888,4,-1500,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20889,3,-1750,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20890,4,-1950,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20893,4,-6310,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20895,2,-7550,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
290360,Chikurachki,20896,2,-9360,50.324,155.461,Stratovolcano(es),2016,1781,Subduction zone / Continental crust (>25 km),0,65,527,2492
390080,Bristol Island,22133,1,2016,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390080,Bristol Island,13210,3,1956,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390080,Bristol Island,13209,2,1950,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390080,Bristol Island,13208,2,1936,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390080,Bristol Island,13207,2,1935,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390080,Bristol Island,13206,2,1823,-59.017,-26.533,Stratovolcano,2016,1100,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
252010,Langila,22123,2,2016,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,20788,1,2012,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,15003,2,2009,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,15002,2,2006,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,15001,2,2005,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,15000,2,2004,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14999,2,2004,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14998,2,2002,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14997,3,1973,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14996,2,1971,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14995,2,1970,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14994,2,1969,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14993,2,1967,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14992,2,1964,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14991,2,1962,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14990,2,1960,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14989,2,1958,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14988,2,1956,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14987,2,1955,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14986,2,1955,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14985,3,1954,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14984,1,1942,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14983,2,1907,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14982,2,1900,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14981,0,1890,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14980,2,1884,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
252010,Langila,14979,2,1878,-5.525,148.42,Complex,2018,1330,Subduction zone / Continental crust (>25 km),213,3653,11641,45698
390130,Zavodovski,22159,1,2016,-56.3,-27.57,Stratovolcano,2016,551,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390130,Zavodovski,13231,1,1908,-56.3,-27.57,Stratovolcano,2016,551,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390130,Zavodovski,13230,1,1830,-56.3,-27.57,Stratovolcano,2016,551,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390130,Zavodovski,13229,1,1823,-56.3,-27.57,Stratovolcano,2016,551,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390130,Zavodovski,13228,2,1819,-56.3,-27.57,Stratovolcano,2016,551,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
312030,Pavlof,22129,2,2016,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20975,1,2014,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20909,3,2014,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20807,3,2013,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20153,2,2007,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20152,1,2001,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20151,2,1996,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20150,2,1990,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20149,3,1986,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20148,3,1983,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20147,2,1983,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20146,1,1982,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20145,3,1981,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20144,1,1981,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20143,3,1980,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20142,1,1980,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20141,2,1975,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20140,3,1974,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
